compose_file,host_path,container_path,mount_options,full_mount,category,recommended_action
tools/load-testing/run-constitutional-trainer-load-tests.sh,"tools/load-testing/load-test-results}""",,,"tools/load-testing/load-test-results}""",wrong relative root,Update path to start with infrastructure/docker/
tools/maintenance/emergency_rollback.sh,tools/maintenance/scripts/start_all_services.sh,,,tools/maintenance/scripts/start_all_services.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/swe_bench/setup_swe_environment.sh,"tools/swe_bench/scripts/deploy_kimi_service.sh""",,,"tools/swe_bench/scripts/deploy_kimi_service.sh""",wrong relative root,Update path to start with infrastructure/docker/
tools/security/run-constitutional-trainer-security-scan.sh,tools/security/security-scan-results,,,tools/security/security-scan-results,wrong relative root,Update path to start with infrastructure/docker/
tools/security/run-constitutional-trainer-security-scan.sh,"tools/security/security-scan-results}""",,,"tools/security/security-scan-results}""",wrong relative root,Update path to start with infrastructure/docker/
tools/maintenance/setup_dependencies.sh,"tools/maintenance/node_modules/*""",,,"tools/maintenance/node_modules/*""",wrong relative root,Update path to start with infrastructure/docker/
tools/maintenance/setup_dependencies.sh,"tools/maintenance/target/*""",,,"tools/maintenance/target/*""",wrong relative root,Update path to start with infrastructure/docker/
tools/maintenance/setup_dependencies.sh,"tools/maintenance/venv/*""",,,"tools/maintenance/venv/*""",wrong relative root,Update path to start with infrastructure/docker/
tools/operations/disaster_recovery.sh,tools/operations/scripts/health/production_health_check.py,,,tools/operations/scripts/health/production_health_check.py,wrong relative root,Update path to start with infrastructure/docker/
tools/setup/install_dependencies.sh,"tools/setup/scripts/setup/start_development.sh""",,,"tools/setup/scripts/setup/start_development.sh""",wrong relative root,Update path to start with infrastructure/docker/
tools/setup/install_dependencies.sh,tools/setup/scripts/setup/quick_start.sh,,,tools/setup/scripts/setup/quick_start.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/reasoning-models/migrate-to-nano-vllm.sh,tools/reasoning-models/config/nano-vllm,/app/config,ro,tools/reasoning-models/config/nano-vllm:/app/config:ro,wrong relative root,Update path to start with infrastructure/docker/
tools/reasoning-models/migrate-to-nano-vllm.sh,services/reasoning-models,,,services/reasoning-models,wrong relative root,Update path to start with infrastructure/docker/
tools/setup/start_development.sh,"tools/setup/scripts/stop_all_services.sh""",,,"tools/setup/scripts/stop_all_services.sh""",wrong relative root,Update path to start with infrastructure/docker/
tools/setup/start_development.sh,"tools/setup/scripts/health_check_all_services.sh""",,,"tools/setup/scripts/health_check_all_services.sh""",wrong relative root,Update path to start with infrastructure/docker/
tools/setup/start_development.sh,tools/setup/scripts/setup/install_dependencies.sh,,,tools/setup/scripts/setup/install_dependencies.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/setup/onboard_developer.sh,tools/setup/scripts/run_migrations.sh,,,tools/setup/scripts/run_migrations.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/setup/onboard_developer.sh,tools/setup/scripts/health_check_all_services.sh,,,tools/setup/scripts/health_check_all_services.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/setup/onboard_developer.sh,tools/setup/scripts/seed_test_data.sh,,,tools/setup/scripts/seed_test_data.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/reorganization/execute_reorganization.sh,"tools/reorganization/scripts/validation/test_builds.sh""",,,"tools/reorganization/scripts/validation/test_builds.sh""",wrong relative root,Update path to start with infrastructure/docker/
tools/validation/test_builds.sh,"tools/validation/node_modules/*""",,,"tools/validation/node_modules/*""",wrong relative root,Update path to start with infrastructure/docker/
tools/validation/test_builds.sh,"tools/validation/.git/*""",,,"tools/validation/.git/*""",wrong relative root,Update path to start with infrastructure/docker/
tools/validation/test_builds.sh,"tools/validation/backup_*""",,,"tools/validation/backup_*""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/opencode.json,"opencode_source/node_modules/foo""]",,,"opencode_source/node_modules/foo""]",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/package.json,"opencode_source/scripts/hooks""",,,"opencode_source/scripts/hooks""",wrong relative root,Update path to start with infrastructure/docker/
tools/setup/project_setup.sh,tools/setup/scripts/seed_test_data.sh,,,tools/setup/scripts/seed_test_data.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/setup/project_setup.sh,tools/setup/scripts/health_check_all_services.sh,,,tools/setup/scripts/health_check_all_services.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/setup/project_setup.sh,tools/setup/tsconfig.json,,,tools/setup/tsconfig.json,wrong relative root,Update path to start with infrastructure/docker/
tools/setup/project_setup.sh,tools/setup/scripts/run_migrations.sh,,,tools/setup/scripts/run_migrations.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/setup/project_setup.sh,"tools/setup/scripts/start_all_services.sh""",,,"tools/setup/scripts/start_all_services.sh""",wrong relative root,Update path to start with infrastructure/docker/
services/blockchain/tsconfig.json,"services/blockchain/node_modules/@types""],",,,"services/blockchain/node_modules/@types""],",wrong relative root,Update path to start with infrastructure/docker/
services/core/code-analysis/phase2_staging_deployment_results.json,services/core/code-analysis/requirements.txt\n,,,services/core/code-analysis/requirements.txt\n,wrong relative root,Update path to start with infrastructure/docker/
services/core/code-analysis/phase2_staging_deployment_results.json,services/core/code-analysis/\n,,,services/core/code-analysis/\n,wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/package.json,"services/cli/opencode/src/*.ts""",,,"services/cli/opencode/src/*.ts""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/package.json,"services/cli/opencode/bin/opencode""",,,"services/cli/opencode/bin/opencode""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/package.json,"services/cli/opencode/*""",,,"services/cli/opencode/*"":",wrong relative root,Update path to start with infrastructure/docker/
services/cli_backup_20250706_110222/opencode_adapter/tsconfig.json,"services/cli_backup_20250706_110222/opencode_adapter/dist"",",,,"services/cli_backup_20250706_110222/opencode_adapter/dist"",",wrong relative root,Update path to start with infrastructure/docker/
services/cli_backup_20250706_110222/opencode_adapter/tsconfig.json,"services/cli_backup_20250706_110222/opencode_adapter/src"",",,,"services/cli_backup_20250706_110222/opencode_adapter/src"",",wrong relative root,Update path to start with infrastructure/docker/
validation_reports/unified_validation_20250706_103227.json,validation/quick_validation.sh',,,validation/quick_validation.sh',legacy/unused,Remove mount from validation_reports/unified_validation_20250706_103227.json
validation_reports/unified_validation_20250706_103227.json,metrics/collect_daily_metrics.sh',,,metrics/collect_daily_metrics.sh',legacy/unused,Remove mount from validation_reports/unified_validation_20250706_103227.json
validation_reports/unified_validation_20250706_103227.json,audit/quarterly_audit.sh',,,audit/quarterly_audit.sh',legacy/unused,Remove mount from validation_reports/unified_validation_20250706_103227.json
validation_reports/unified_validation_20250706_103227.json,monitoring/quality_alert_monitor.py',,,monitoring/quality_alert_monitor.py',missing host directory,Create directory: monitoring/quality_alert_monitor.py'
tools/mcp-inspector/package.json,tools/mcp-inspector/package-lock.json,,,tools/mcp-inspector/package-lock.json,wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/package.json,tools/mcp-inspector/client/dist,,,tools/mcp-inspector/client/dist,wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/package.json,tools/mcp-inspector/cli/build,,,tools/mcp-inspector/cli/build,wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/package.json,tools/mcp-inspector/cli/node_modules,,,tools/mcp-inspector/cli/node_modules,wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/package.json,tools/mcp-inspector/client/node_modules,,,tools/mcp-inspector/client/node_modules,wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/package.json,tools/mcp-inspector/build,,,tools/mcp-inspector/build,wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/package.json,tools/mcp-inspector/server/build,,,tools/mcp-inspector/server/build,wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/package.json,tools/mcp-inspector/node_modules,,,tools/mcp-inspector/node_modules,wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/server/tsconfig.json,"tools/mcp-inspector/server/build"",",,,"tools/mcp-inspector/server/build"",",wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/server/tsconfig.json,"tools/mcp-inspector/server/src"",",,,"tools/mcp-inspector/server/src"",",wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/client/tsconfig.app.json,"tools/mcp-inspector/client/src/*""]",,,"tools/mcp-inspector/client/src/*""]",wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/client/tsconfig.jest.json,"tools/mcp-inspector/client/tsconfig.app.json"",",,,"tools/mcp-inspector/client/tsconfig.app.json"",",wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/cli/tsconfig.json,"tools/mcp-inspector/cli/build"",",,,"tools/mcp-inspector/cli/build"",",wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/cli/tsconfig.json,"tools/mcp-inspector/cli/src"",",,,"tools/mcp-inspector/cli/src"",",wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/client/tsconfig.json,"tools/mcp-inspector/client/tsconfig.app.json""",,,"tools/mcp-inspector/client/tsconfig.app.json""",wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/client/tsconfig.json,"tools/mcp-inspector/client/src/*""]",,,"tools/mcp-inspector/client/src/*""]",wrong relative root,Update path to start with infrastructure/docker/
tools/mcp-inspector/client/tsconfig.json,"tools/mcp-inspector/client/tsconfig.node.json""",,,"tools/mcp-inspector/client/tsconfig.node.json""",wrong relative root,Update path to start with infrastructure/docker/
